claim_id,customer_age,customer_gender,customer_income,policy_type,policy_tenure,premium_amount,claim_amount,vehicle_age,vehicle_type,accident_type,accident_severity,claim_delay_days,police_report,witness_available,repair_estimate,number_of_injuries,hospital_expense,previous_claims,previous_fraud_flags,claim_history,location_risk_score,policy_risk_score,fraud_flag,claim_to_premium_ratio,claim_frequency,high_claim_indicator,claim_delay_category,customer_claim_risk,total_financial_exposure,discrepancy_repair_ratio,unwitnessed_severe_accident,location_severity_index,young_driver_luxury_claim
CLM-2024-16424,44,Male,52040.36,Collision,0.2,1253.55,16880.29,6,Truck,Theft,Moderate,12,No,No,16753.05,0,0.0,1,0,Standard,0.668,0.436,0,13.466,5.0,1,Delayed,1.5,33633.34,0.0076,0,1.336,0
CLM-2024-27745,72,Other,43497.37,Comprehensive,2.0,1606.14,10410.16,7,SUV,Multi-Vehicle,Major,2,Yes,No,10434.92,0,0.0,1,0,Standard,0.28,0.523,0,6.4815,0.5,0,Immediate,1.5,20845.08,0.0024,0,0.98,0
CLM-2024-25064,59,Male,53960.64,Comprehensive,0.8,1498.49,58115.5,8,Sports,Single-Vehicle,Total Loss,1,Yes,No,58000.0,0,0.0,0,0,Clean,0.097,0.377,0,38.7827,0.0,1,Immediate,0.0,116115.5,0.002,0,0.485,0
CLM-2024-20406,36,Male,57255.63,Comprehensive,11.4,1463.06,31816.47,2,Truck,Multi-Vehicle,Moderate,7,Yes,No,18846.11,0,0.0,0,0,Clean,0.698,0.349,1,21.7465,0.0,1,Standard,0.0,50662.58,0.6879,0,1.396,0
CLM-2024-18992,18,Female,30118.2,Collision,8.3,1226.91,8046.63,4,Truck,Vandalism,Minor,5,No,No,7939.55,0,0.0,1,0,Standard,0.481,0.595,0,6.5585,0.1205,1,Standard,1.5,15986.18,0.0135,0,0.481,0
CLM-2024-24231,36,Male,55530.49,Comprehensive,0.2,2053.1,5144.24,0,Sedan,Single-Vehicle,Minor,2,No,Yes,5321.99,0,0.0,1,0,Standard,0.184,0.671,0,2.5056,5.0,1,Immediate,1.5,10466.23,0.0333,0,0.184,0
CLM-2024-12017,41,Female,81965.8,Comprehensive,4.0,1872.93,20261.2,2,SUV,Multi-Vehicle,Moderate,14,Yes,No,20430.26,0,0.0,0,0,Clean,0.136,0.402,0,10.8179,0.0,1,Delayed,0.0,40691.46,0.0083,0,0.272,0
CLM-2024-21937,35,Male,56778.83,Third-Party,3.2,1005.23,9378.5,7,Sedan,Vandalism,Moderate,16,Yes,No,4979.66,0,0.0,2,0,Standard,0.35,0.419,1,9.3297,0.625,0,Delayed,3.0,14358.16,0.8816,0,0.7,0
CLM-2024-11299,25,Female,66733.0,Collision,0.2,480.98,6452.87,6,SUV,Multi-Vehicle,Moderate,26,No,Yes,6514.92,0,0.0,0,0,Clean,0.647,0.371,0,13.4161,0.0,0,Delayed,0.0,12967.79,0.0095,0,1.294,0
CLM-2024-18908,18,Male,44146.47,Collision,6.8,1458.42,3742.71,5,Truck,Multi-Vehicle,Moderate,49,No,No,3292.39,0,0.0,1,0,Standard,0.121,0.338,0,2.5663,0.1471,0,Critical,1.5,7035.1,0.1364,0,0.242,0
CLM-2024-11087,22,Female,43917.84,Comprehensive,4.0,1924.65,27061.97,6,Sedan,Single-Vehicle,Major,0,Yes,,19177.53,2,7901.7,0,0,Clean,0.274,0.624,0,14.0607,0.0,1,Immediate,0.0,54141.2,0.4109,0,0.959,0
CLM-2024-22824,22,Male,50625.94,Comprehensive,5.9,2138.25,10655.31,3,Sedan,Vandalism,Moderate,7,No,No,10804.05,0,0.0,0,0,Clean,0.505,0.549,0,4.9832,0.0,1,Standard,0.0,21459.36,0.0138,0,1.01,0
CLM-2024-25163,60,Female,58449.64,Collision,5.8,1406.98,28418.63,9,Truck,Multi-Vehicle,Moderate,8,No,Yes,24675.61,1,3853.76,0,0,Clean,0.424,0.252,0,20.1983,0.0,1,Standard,0.0,56948.0,0.1516,0,0.848,0
CLM-2024-16308,37,Other,84029.72,Comprehensive,0.9,1753.6,17748.32,5,SUV,Theft,Moderate,6,No,Yes,17661.06,0,0.0,1,0,Standard,0.541,0.607,0,10.1211,1.1111,1,Standard,1.5,35409.38,0.0049,0,1.082,0
CLM-2024-28576,45,Female,43036.42,Comprehensive,7.9,1569.32,12362.32,8,Sedan,Multi-Vehicle,Major,2,Yes,No,8226.98,1,4143.94,0,0,Clean,0.806,0.245,0,7.8775,0.0,0,Immediate,0.0,24733.24,0.502,0,2.821,0
CLM-2024-25282,33,Female,25914.55,Comprehensive,3.0,2084.74,7078.86,7,SUV,Single-Vehicle,Moderate,0,Yes,,7153.92,0,0.0,1,0,Standard,0.321,0.559,0,3.3956,0.3333,0,Immediate,1.5,14232.78,0.0105,0,0.642,0
CLM-2024-22851,37,Male,62542.04,Comprehensive,2.3,1334.28,20168.11,7,Luxury,Multi-Vehicle,Moderate,0,Yes,No,20067.63,0,0.0,2,0,Standard,0.143,0.474,0,15.1154,0.8696,1,Immediate,3.0,40235.74,0.005,0,0.286,0
CLM-2024-14559,53,Male,56252.24,Collision,1.7,475.57,3816.43,7,Sedan,Multi-Vehicle,Minor,5,No,No,3822.1,0,0.0,1,0,Standard,0.326,0.408,0,8.025,0.5882,1,Standard,1.5,7638.53,0.0015,0,0.326,0
CLM-2024-27050,49,Female,39226.32,Comprehensive,0.9,2185.27,21802.52,4,Sedan,Single-Vehicle,Major,2,Yes,No,18676.88,2,3196.42,2,0,Standard,0.87,0.113,0,9.977,2.2222,0,Immediate,3.0,43675.82,0.1673,0,3.045,0
CLM-2024-15583,63,Female,39497.28,Comprehensive,3.1,1288.25,9255.92,4,Sedan,Theft,Minor,11,Yes,No,9309.06,0,0.0,2,0,Standard,0.371,0.067,0,7.1849,0.6452,1,Delayed,3.0,18564.98,0.0057,0,0.371,0
CLM-2024-16277,52,Male,33117.73,Comprehensive,0.8,1428.6,17663.71,4,Sedan,Vandalism,Moderate,5,Yes,No,17597.67,0,0.0,0,0,Clean,0.22,0.365,0,12.3643,0.0,1,Standard,0.0,35261.38,0.0038,0,0.44,0
CLM-2024-12579,59,Female,66890.23,Third-Party,4.1,942.29,2910.8,9,Sedan,Single-Vehicle,Minor,7,No,Yes,2991.41,0,0.0,0,0,Clean,0.436,0.366,0,3.0891,0.0,0,Standard,0.0,5902.21,0.0269,0,0.436,0
CLM-2024-25587,28,Male,55615.93,Third-Party,2.9,1150.47,17116.4,3,Sedan,Single-Vehicle,Moderate,1,Yes,No,12274.9,1,4968.34,0,0,Clean,0.236,0.127,0,14.8777,0.0,1,Immediate,0.0,34359.64,0.3941,0,0.472,0
CLM-2024-25015,63,Male,40814.01,Collision,0.2,1253.06,3012.72,5,Sedan,Multi-Vehicle,Minor,40,No,Yes,1993.92,0,0.0,0,0,Clean,0.71,0.495,1,2.4043,0.0,0,Critical,0.0,5006.64,0.5084,0,0.71,0
CLM-2024-15520,28,Male,28609.09,Comprehensive,2.3,2050.86,29607.32,5,Truck,Theft,Total Loss,4,Yes,Yes,20191.48,3,9440.22,0,0,Clean,0.343,0.477,0,14.4365,0.0,0,Standard,0.0,59239.02,0.4661,0,1.715,0
CLM-2024-17003,31,Female,46304.76,Collision,2.6,782.05,8978.07,7,SUV,Multi-Vehicle,Minor,2,Yes,Yes,4339.83,0,0.0,0,0,Clean,0.692,0.155,1,11.4802,0.0,1,Immediate,0.0,13317.9,1.0663,0,0.692,0
CLM-2024-28474,28,Female,44571.97,Collision,4.5,1121.69,3103.97,5,SUV,Single-Vehicle,Moderate,1,No,Yes,3091.99,0,0.0,0,0,Clean,0.635,0.259,0,2.7672,0.0,0,Immediate,0.0,6195.96,0.0039,0,1.27,0
CLM-2024-29165,32,Female,61372.89,Collision,3.3,986.77,9810.34,6,SUV,Multi-Vehicle,Moderate,1,Yes,Yes,6125.75,2,3914.25,0,0,Clean,0.118,0.423,0,9.9419,0.0,0,Immediate,0.0,19850.34,0.6005,0,0.236,0
CLM-2024-28613,44,Female,92291.96,Collision,3.5,1538.16,3004.0,9,Sedan,Multi-Vehicle,Minor,6,Yes,Yes,3014.97,0,0.0,0,0,Clean,0.407,0.456,0,1.953,0.0,0,Standard,0.0,6018.97,0.0036,0,0.407,0
CLM-2024-25112,59,Male,62744.8,Third-Party,0.3,997.42,3769.2,6,Sedan,Multi-Vehicle,Minor,3,No,No,3719.66,0,0.0,0,0,Clean,0.503,0.362,0,3.7789,0.0,1,Standard,0.0,7488.86,0.0133,0,0.503,0
CLM-2024-16020,39,Female,57395.12,Third-Party,2.1,856.53,5902.99,2,SUV,Multi-Vehicle,Moderate,10,Yes,Yes,5779.61,0,0.0,0,0,Clean,0.53,0.504,0,6.8917,0.0,0,Standard,0.0,11682.6,0.0213,0,1.06,0
CLM-2024-20108,23,Female,126956.35,Third-Party,7.3,822.74,131149.81,5,SUV,Vandalism,Major,2,Yes,No,42166.21,4,23829.99,0,0,Clean,0.226,0.759,1,159.4061,0.0,1,Immediate,0.0,197146.01,2.1098,0,0.791,0
CLM-2024-14749,27,Female,26383.76,Comprehensive,0.5,1950.08,3597.48,2,Sedan,Multi-Vehicle,Moderate,0,Yes,Yes,3573.0,0,0.0,0,0,Clean,0.469,0.358,0,1.8448,0.0,0,Immediate,0.0,7170.48,0.0068,0,0.938,0
CLM-2024-10908,24,Male,36629.96,Comprehensive,8.0,1579.87,7626.36,3,SUV,Animal Collision,Minor,19,No,No,7603.16,0,0.0,0,0,Clean,0.462,0.622,0,4.8272,0.0,1,Delayed,0.0,15229.52,0.003,0,0.462,0
CLM-2024-13014,43,Female,43185.07,Third-Party,1.3,1228.99,32711.7,5,Luxury,Multi-Vehicle,Minor,3,No,No,15572.46,0,0.0,3,0,Frequent,0.653,0.375,1,26.6167,2.3077,1,Standard,4.5,48284.16,1.0999,0,0.653,0
CLM-2024-24221,19,Male,36362.21,Comprehensive,2.5,1506.08,41792.34,8,Sedan,Theft,Major,5,Yes,No,41880.64,0,0.0,2,0,Standard,0.748,0.569,0,27.7491,0.8,1,Standard,3.0,83672.98,0.0021,0,2.618,0
CLM-2024-10558,27,Male,71824.42,Comprehensive,5.6,1462.71,11861.77,6,Sedan,Theft,Moderate,4,No,No,11821.31,0,0.0,2,1,Suspicious,0.358,0.635,0,8.1094,0.3571,1,Standard,7.0,23683.08,0.0034,0,0.716,0
CLM-2024-21956,21,Male,22000.0,Comprehensive,7.8,1154.89,14039.84,4,SUV,Single-Vehicle,Moderate,10,No,Yes,13968.19,0,0.0,0,0,Clean,0.617,0.626,0,12.1569,0.0,1,Standard,0.0,28008.03,0.0051,0,1.234,0
CLM-2024-23766,49,Male,47831.34,Comprehensive,5.9,1269.74,4512.18,6,Sports,Multi-Vehicle,Minor,3,No,No,4540.06,0,0.0,1,0,Standard,0.524,0.633,0,3.5536,0.1695,1,Standard,1.5,9052.24,0.0061,0,0.524,0
CLM-2024-19146,50,Male,44869.3,Comprehensive,0.2,1618.84,3236.33,3,Sedan,Multi-Vehicle,Minor,0,Yes,Yes,3402.83,0,0.0,0,0,Clean,0.197,0.772,0,1.9992,0.0,0,Immediate,0.0,6639.16,0.0488,0,0.197,0
CLM-2024-15857,52,Male,29240.91,Third-Party,6.3,921.14,24733.97,7,SUV,Single-Vehicle,Moderate,0,Yes,Yes,8349.75,1,5060.21,2,0,Standard,0.738,0.865,1,26.8515,0.3175,1,Immediate,3.0,38143.93,1.9599,0,1.476,0
CLM-2024-24056,43,Female,,Comprehensive,0.8,2505.65,2545.78,7,Sedan,Multi-Vehicle,Minor,2,No,Yes,2730.65,0,0.0,0,0,Clean,0.429,0.733,0,1.016,0.0,0,Immediate,0.0,5276.43,0.0675,0,0.429,0
CLM-2024-20517,42,Female,70581.73,Third-Party,0.2,657.24,78759.07,5,Luxury,Single-Vehicle,Major,9,No,No,41356.45,4,21056.75,0,0,Clean,0.657,0.494,1,119.833,0.0,1,Standard,0.0,141172.27,0.9042,1,2.2995,0
CLM-2024-24460,43,Female,69098.08,Comprehensive,0.8,1859.85,4121.44,9,SUV,Animal Collision,Minor,3,Yes,Yes,4086.44,0,0.0,0,0,Clean,0.375,0.258,0,2.216,0.0,1,Standard,0.0,8207.88,0.0085,0,0.375,0
CLM-2024-17382,30,Female,44154.36,Comprehensive,0.3,1995.42,4008.98,8,Sedan,Theft,Minor,0,No,Yes,3993.43,0,0.0,0,0,Clean,0.333,0.393,0,2.0091,0.0,1,Immediate,0.0,8002.41,0.0039,0,0.333,0
CLM-2024-14677,47,Male,66183.14,Comprehensive,2.6,2072.36,12695.61,5,Luxury,Multi-Vehicle,Minor,62,No,No,6334.94,0,0.0,1,0,Standard,0.775,0.479,1,6.1262,0.3846,1,Critical,1.5,19030.55,1.0025,0,0.775,0
CLM-2024-14476,49,Female,49403.06,Comprehensive,3.2,2226.76,30695.47,6,SUV,Single-Vehicle,Total Loss,0,Yes,Yes,17588.18,4,13004.35,0,0,Clean,0.524,0.686,0,13.7848,0.0,0,Immediate,0.0,61288.0,0.7448,0,2.62,0
CLM-2024-22237,53,Male,22000.0,Comprehensive,6.1,1724.46,6249.57,6,SUV,Theft,Minor,0,No,No,6226.33,0,0.0,3,0,Frequent,0.493,0.791,0,3.6241,0.4918,1,Immediate,4.5,12475.9,0.0037,0,0.493,0
CLM-2024-26720,52,Female,70798.23,Collision,2.6,1408.67,73633.61,4,Sedan,Multi-Vehicle,Major,3,No,,33579.1,0,0.0,0,0,Clean,0.673,0.389,1,52.2717,0.0,1,Standard,0.0,107212.71,1.1925,0,2.3555,0
CLM-2024-27400,28,Male,109800.44,Third-Party,4.8,546.62,2499.89,6,Sedan,Theft,Moderate,1,Yes,Yes,1494.1,0,0.0,1,0,Standard,0.721,0.875,1,4.5734,0.2083,0,Immediate,1.5,3993.99,0.6687,0,1.442,0
CLM-2024-16479,34,Female,37272.68,Collision,3.3,1350.33,50400.49,3,SUV,Vandalism,Moderate,5,Yes,No,28356.41,3,22165.01,0,0,Clean,0.15,0.192,0,37.3246,0.0,1,Standard,0.0,100921.91,0.7771,0,0.3,0
CLM-2024-27598,54,Female,39030.49,Comprehensive,3.8,1686.98,11616.06,5,SUV,Multi-Vehicle,Moderate,34,Yes,Yes,11618.44,0,0.0,0,0,Clean,0.312,0.616,0,6.8857,0.0,1,Critical,0.0,23234.5,0.0002,0,0.624,0
CLM-2024-13306,49,Female,51342.11,Comprehensive,15.7,1538.22,5222.45,5,SUV,Single-Vehicle,Minor,1,No,No,4989.7,0,0.0,0,0,Clean,0.407,0.55,0,3.3951,0.0,1,Immediate,0.0,10212.15,0.0466,0,0.407,0
CLM-2024-16860,48,Male,30621.48,Comprehensive,0.2,1612.78,6049.17,7,Sedan,Single-Vehicle,Major,6,Yes,No,5879.56,0,0.0,2,0,Standard,0.389,0.082,0,3.7508,10.0,0,Standard,3.0,11928.73,0.0288,0,1.3615,0
CLM-2024-21052,34,Female,41159.13,Collision,2.3,966.94,4762.23,8,SUV,Multi-Vehicle,Minor,53,No,No,3875.84,0,0.0,1,0,Standard,0.204,0.665,1,4.9251,0.4348,1,Critical,1.5,8638.07,0.2281,0,0.204,0
CLM-2024-11951,42,Female,34518.85,Comprehensive,0.2,2592.84,4737.13,8,Sedan,Single-Vehicle,Minor,1,Yes,Yes,4733.96,0,0.0,0,0,Clean,0.624,0.236,0,1.827,0.0,1,Immediate,0.0,9471.09,0.0007,0,0.624,0
CLM-2024-19432,28,Female,47038.53,Comprehensive,0.4,1882.14,6298.93,5,Sedan,Single-Vehicle,Minor,7,No,No,6361.17,0,0.0,1,0,Standard,0.526,0.574,0,3.3467,2.5,1,Standard,1.5,12660.1,0.0098,0,0.526,0
CLM-2024-15207,21,Female,,Comprehensive,12.5,1864.55,17194.43,6,Sedan,Vandalism,Major,3,No,No,17151.48,0,0.0,0,0,Clean,0.372,0.226,0,9.2218,0.0,0,Standard,0.0,34345.91,0.0025,1,1.302,0
CLM-2024-17482,40,Male,75279.55,Collision,2.0,1170.38,9909.06,6,SUV,Multi-Vehicle,Minor,1,No,No,5059.77,1,4784.88,0,0,Clean,0.555,0.431,0,8.4665,0.0,1,Immediate,0.0,19753.71,0.9565,0,0.555,0
CLM-2024-24404,47,Female,41604.1,Comprehensive,0.5,1702.09,6902.55,3,Sedan,Multi-Vehicle,Minor,0,No,No,6947.74,0,0.0,1,0,Standard,0.646,0.515,0,4.0553,2.0,1,Immediate,1.5,13850.29,0.0065,0,0.646,0
CLM-2024-27034,30,Male,76281.77,Comprehensive,4.5,1250.49,2399.96,6,Sedan,Single-Vehicle,Moderate,9,Yes,No,2573.84,0,0.0,1,0,Standard,0.65,0.363,0,1.9192,0.2222,0,Standard,1.5,4973.8,0.0673,0,1.3,0
CLM-2024-28289,33,Female,49426.86,Comprehensive,4.4,1752.31,7713.81,0,SUV,Single-Vehicle,Minor,2,No,Yes,7740.84,0,0.0,0,0,Clean,0.542,0.604,0,4.4021,0.0,1,Immediate,0.0,15454.65,0.0035,0,0.542,0
CLM-2024-23494,44,Male,73047.37,Comprehensive,3.4,1610.44,54009.2,3,SUV,Theft,Major,3,Yes,Yes,44297.35,3,9720.94,1,0,Standard,0.533,0.579,0,33.5369,0.2941,1,Standard,1.5,108027.49,0.2192,0,1.8655,0
CLM-2024-19105,30,Female,116296.11,Collision,2.4,1598.43,8128.58,4,Sedan,Theft,Moderate,2,Yes,No,8113.72,0,0.0,1,0,Standard,0.554,0.485,0,5.0854,0.4167,0,Immediate,1.5,16242.3,0.0018,0,1.108,0
CLM-2024-11039,53,Other,54684.93,Comprehensive,3.9,1719.95,56343.41,3,SUV,Single-Vehicle,Major,57,Yes,No,26922.37,0,0.0,4,0,Frequent,0.407,0.209,1,32.7587,1.0256,1,Critical,6.0,83265.78,1.0924,0,1.4245,0
CLM-2024-22459,41,Male,55312.32,Comprehensive,1.6,1892.7,11189.87,5,Sedan,Multi-Vehicle,Moderate,1,No,Yes,11184.24,0,0.0,0,0,Clean,0.522,0.676,0,5.9121,0.0,1,Immediate,0.0,22374.11,0.0005,0,1.044,0
CLM-2024-26649,47,Male,40723.49,Comprehensive,4.1,1842.6,3668.82,6,Sedan,Single-Vehicle,Moderate,7,Yes,Yes,3849.41,0,0.0,0,0,Clean,0.072,0.631,0,1.9911,0.0,0,Standard,0.0,7518.23,0.0468,0,0.144,0
CLM-2024-24668,46,Female,52966.52,Collision,5.0,1275.34,32517.52,1,Luxury,Theft,Moderate,1,No,No,28142.11,2,4260.06,0,0,Clean,0.398,0.544,0,25.4971,0.0,1,Immediate,0.0,64919.69,0.1554,0,0.796,0
CLM-2024-24508,36,Male,66759.76,Comprehensive,16.3,1667.26,2514.05,5,SUV,Single-Vehicle,Minor,0,Yes,Yes,2449.58,0,0.0,1,0,Standard,0.171,0.322,0,1.5079,0.0613,0,Immediate,1.5,4963.63,0.0262,0,0.171,0
CLM-2024-18902,20,Female,61591.81,Comprehensive,3.9,2173.63,22477.26,3,SUV,Theft,Moderate,14,Yes,Yes,22503.55,0,0.0,1,0,Standard,0.159,0.247,0,10.3409,0.2564,1,Delayed,1.5,44980.81,0.0012,0,0.318,0
CLM-2024-14157,47,Female,61707.75,Collision,11.0,1002.64,9756.91,10,Sedan,Theft,Moderate,3,Yes,Yes,9799.94,0,0.0,2,0,Standard,0.598,0.413,0,9.7312,0.1818,0,Standard,3.0,19556.85,0.0044,0,1.196,0
CLM-2024-23790,28,Male,173746.06,Comprehensive,1.4,1376.6,45995.13,3,SUV,Multi-Vehicle,Total Loss,1,Yes,Yes,28105.53,4,17870.05,2,0,Standard,0.16,0.248,0,33.4121,1.4286,0,Immediate,3.0,91970.71,0.6363,0,0.8,0
CLM-2024-14743,40,Male,47363.52,Collision,2.8,1641.13,5005.47,3,SUV,Multi-Vehicle,Minor,5,No,No,5071.51,0,0.0,2,0,Standard,0.485,0.329,0,3.05,0.7143,1,Standard,3.0,10076.98,0.013,0,0.485,0
CLM-2024-16476,29,Male,97902.28,Comprehensive,0.2,1319.08,18819.8,1,Sedan,Single-Vehicle,Moderate,1,Yes,No,9755.76,0,0.0,1,1,Suspicious,0.564,0.705,1,14.2674,5.0,1,Immediate,5.5,28575.56,0.9281,0,1.128,0
CLM-2024-12433,27,Female,,Comprehensive,0.2,2151.81,5081.77,4,Truck,Multi-Vehicle,Minor,2,Yes,Yes,5063.99,0,0.0,1,0,Standard,0.284,0.519,0,2.3616,5.0,1,Immediate,1.5,10145.76,0.0035,0,0.284,0
CLM-2024-18788,65,Female,79848.75,Third-Party,4.0,634.32,57894.44,8,Luxury,Multi-Vehicle,Total Loss,2,Yes,Yes,58000.0,0,0.0,1,0,Standard,0.481,0.451,0,91.2701,0.25,1,Immediate,1.5,115894.44,0.0018,0,2.405,0
CLM-2024-10820,26,Female,59729.17,Collision,6.5,649.98,45834.88,5,Luxury,Single-Vehicle,Moderate,3,No,No,19569.5,1,1746.71,0,0,Clean,0.72,0.376,1,70.5174,0.0,1,Standard,0.0,67151.09,1.3415,0,1.44,0
CLM-2024-28939,47,Male,117712.54,Third-Party,4.1,535.65,40172.62,3,Sedan,Multi-Vehicle,Total Loss,4,Yes,No,40140.66,0,0.0,0,0,Clean,0.604,0.434,0,74.9979,0.0,0,Standard,0.0,80313.28,0.0008,0,3.02,0
CLM-2024-12764,54,Female,53770.11,Comprehensive,3.3,1884.38,2243.31,9,Sedan,Theft,Minor,0,Yes,Yes,2286.96,0,0.0,1,0,Standard,0.247,0.446,0,1.1905,0.303,0,Immediate,1.5,4530.27,0.019,0,0.247,0
CLM-2024-25143,53,Female,49575.9,Collision,7.6,1008.25,4171.35,4,Truck,Single-Vehicle,Minor,12,No,Yes,3935.74,0,0.0,0,0,Clean,0.375,0.531,0,4.1372,0.0,1,Delayed,0.0,8107.09,0.0597,0,0.375,0
CLM-2024-19176,45,Female,44915.43,Comprehensive,0.8,1877.66,100364.98,9,SUV,Multi-Vehicle,Total Loss,51,Yes,Yes,56646.15,0,0.0,0,0,Clean,0.24,0.919,1,53.4522,0.0,1,Critical,0.0,157011.13,0.7717,0,1.2,0
CLM-2024-16322,38,Male,,Comprehensive,0.4,1779.38,1073.2,5,Sedan,Theft,Moderate,7,Yes,No,1043.69,0,0.0,0,0,Clean,0.268,0.126,0,0.6031,0.0,0,Standard,0.0,2116.89,0.028,0,0.536,0
CLM-2024-20251,31,Female,50927.01,Collision,10.3,1306.73,82477.98,7,Sports,Theft,Moderate,2,Yes,Yes,6823.78,4,31305.12,1,0,Standard,0.685,0.456,1,63.1178,0.0971,1,Immediate,1.5,120606.88,11.0706,0,1.37,0
CLM-2024-15814,54,Female,54590.96,Comprehensive,3.4,2182.84,5446.41,4,SUV,Multi-Vehicle,Moderate,5,Yes,No,5305.12,0,0.0,0,0,Clean,0.659,0.38,0,2.4951,0.0,0,Standard,0.0,10751.53,0.0266,0,1.318,0
CLM-2024-13713,39,Male,35076.13,Collision,0.3,996.99,1517.01,7,Sedan,Multi-Vehicle,Major,1,Yes,Yes,1410.05,0,0.0,0,0,Clean,0.341,0.433,0,1.5216,0.0,0,Immediate,0.0,2927.06,0.0753,0,1.1935,0
CLM-2024-15644,66,Male,53378.34,Collision,5.1,753.32,34371.73,6,Sedan,Multi-Vehicle,Major,23,Yes,Yes,29369.07,1,4762.81,0,0,Clean,0.54,0.615,0,45.627,0.0,1,Delayed,0.0,68503.61,0.1703,0,1.89,0
CLM-2024-16947,69,Female,61315.92,Comprehensive,18.3,1361.14,455.14,4,Truck,Multi-Vehicle,Minor,4,Yes,No,415.9,0,0.0,1,0,Standard,0.855,0.357,0,0.3344,0.0546,0,Standard,1.5,871.04,0.0921,0,0.855,0
CLM-2024-21240,44,Female,77383.01,Comprehensive,7.0,1474.13,2222.68,4,Sedan,Multi-Vehicle,Minor,0,No,Yes,2282.25,0,0.0,0,0,Clean,0.576,0.456,0,1.5078,0.0,0,Immediate,0.0,4504.93,0.026,0,0.576,0
CLM-2024-22603,49,Male,43078.12,Comprehensive,0.2,1817.0,8332.12,7,Sports,Multi-Vehicle,Minor,3,No,No,8492.86,0,0.0,1,0,Standard,0.325,0.713,0,4.5856,5.0,1,Standard,1.5,16824.98,0.0189,0,0.325,0
CLM-2024-25115,52,Male,35239.39,Comprehensive,4.9,1817.95,45185.14,5,Sedan,Animal Collision,Major,2,Yes,No,38029.78,1,6951.32,0,0,Clean,0.583,0.379,0,24.855,0.0,1,Immediate,0.0,90166.24,0.1881,0,2.0405,0
CLM-2024-15086,60,Female,22000.0,Collision,4.3,1436.03,23594.17,6,SUV,Multi-Vehicle,Moderate,13,No,No,5098.14,1,7962.83,1,0,Standard,0.777,0.728,1,16.4301,0.2326,1,Delayed,1.5,36655.14,3.6209,0,1.554,0
CLM-2024-14944,31,Female,30199.18,Third-Party,1.9,673.43,2138.75,7,SUV,Theft,Minor,1,No,No,2236.24,0,0.0,0,0,Clean,0.709,0.12,0,3.1759,0.0,0,Immediate,0.0,4374.99,0.0434,0,0.709,0
CLM-2024-17542,36,Female,38049.49,Collision,1.6,1234.65,7967.93,4,SUV,Single-Vehicle,Moderate,0,Yes,No,8214.73,0,0.0,0,0,Clean,0.163,0.178,0,6.4536,0.0,0,Immediate,0.0,16182.66,0.03,0,0.326,0
CLM-2024-11983,42,Female,64454.66,Comprehensive,4.8,1985.35,36428.88,6,Luxury,Animal Collision,Moderate,13,Yes,No,36471.02,0,0.0,1,0,Standard,0.623,0.562,0,18.3488,0.2083,1,Delayed,1.5,72899.9,0.0012,0,1.246,0
CLM-2024-14538,46,Male,95411.04,Third-Party,0.9,380.0,1822.38,5,SUV,Multi-Vehicle,Minor,4,Yes,Yes,1156.31,0,0.0,0,0,Clean,0.708,0.383,1,4.7957,0.0,0,Standard,0.0,2978.69,0.5711,0,0.708,0
CLM-2024-20779,48,Female,44609.97,Comprehensive,4.5,1925.66,10743.85,2,SUV,Multi-Vehicle,Moderate,2,No,No,10812.44,0,0.0,0,0,Clean,0.567,0.719,0,5.5793,0.0,1,Immediate,0.0,21556.29,0.0063,0,1.134,0
CLM-2024-28020,40,Female,37338.89,Collision,18.8,1081.29,57998.0,6,SUV,Multi-Vehicle,Total Loss,10,Yes,No,58000.0,0,0.0,1,0,Standard,0.488,0.343,0,53.6378,0.0532,1,Standard,1.5,115998.0,0.0,0,2.44,0
CLM-2024-20103,39,Female,138117.58,Collision,1.5,1334.47,15653.19,5,SUV,Multi-Vehicle,Minor,0,No,Yes,4759.73,2,10830.76,2,0,Standard,0.155,0.05,0,11.7299,1.3333,1,Immediate,3.0,31243.68,2.2839,0,0.155,0
CLM-2024-16234,67,Male,75960.18,Third-Party,0.4,976.35,21086.94,3,SUV,Single-Vehicle,Major,1,Yes,No,,2,11295.55,0,0,Clean,0.553,0.49,0,21.5977,0.0,0,Immediate,0.0,53469.43,0.0,0,1.9355,0
CLM-2024-24672,28,Male,62562.72,Collision,0.3,1049.86,12122.87,5,Sedan,Multi-Vehicle,Moderate,0,Yes,Yes,12203.24,0,0.0,0,0,Clean,0.418,0.134,0,11.5471,0.0,1,Immediate,0.0,24326.11,0.0066,0,0.836,0
CLM-2024-10756,57,Female,51485.72,Comprehensive,2.1,1951.35,67658.45,9,SUV,Single-Vehicle,Major,52,Yes,No,53555.79,0,0.0,0,0,Clean,0.609,0.436,1,34.6726,0.0,1,Critical,0.0,121214.24,0.2633,0,2.1315,0
CLM-2024-16049,53,Female,70076.1,Comprehensive,5.2,1633.03,9215.75,4,Sedan,Single-Vehicle,Major,6,Yes,No,9248.79,0,0.0,0,0,Clean,0.345,0.789,0,5.6433,0.0,0,Standard,0.0,18464.54,0.0036,0,1.2075,0
